@relation kdd

@attribute attribution1 numeric
@attribute attribution2 numeric
@attribute attribution3 numeric
@attribute attribution4 numeric
@attribute attribution5 numeric
@attribute attribution6 numeric
@attribute attribution7 numeric
@attribute attribution8 numeric
@attribute attribution9 numeric
@attribute attribution10 numeric
@attribute attribution11 numeric
@attribute attribution12 numeric
@attribute attribution13 numeric
@attribute attribution14 numeric
@attribute class {0, 1}

@data
1.0,24.0,11.0,11.0,0.0,30.0,30.0,0.0,11.0,11.0,0.0,30.0,30.0,0.0,0
4.0,39.0,11.0,11.0,0.0,30.0,30.0,0.0,11.0,11.0,0.0,30.0,30.0,0.0,0
4.0,45.0,11.0,11.0,0.0,30.0,30.0,0.0,11.0,11.0,0.0,30.0,30.0,0.0,0
1.0,24.0,11.0,11.0,0.0,30.0,30.0,0.0,11.0,11.0,0.0,30.0,30.0,0.0,0
4.0,92.0,16.0,16.0,18.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,1
1.0,44.0,16.0,16.0,12.0,17.0,17.0,62.0,13.0,11.0,3.0,17.0,17.0,21.5,1
1.0,44.0,16.0,16.0,12.0,17.0,17.0,81.0,13.0,11.0,3.0,13.5,10.0,34.5,1
3.0,81.0,16.0,16.0,31.0,17.0,17.0,0.0,11.666666666666666,11.0,4.666666666666667,17.0,17.0,0.0,1
2.0,60.0,16.0,16.0,18.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,1
3.0,72.0,16.0,16.0,12.0,17.0,17.0,122.0,13.0,11.0,3.0,17.0,17.0,51.5,1
1.0,44.0,16.0,16.0,12.0,17.0,17.0,0.0,13.0,11.0,3.0,17.0,17.0,0.0,1
3.0,72.0,16.0,16.0,12.0,17.0,17.0,0.0,13.0,11.0,3.0,17.0,17.0,0.0,1
1.0,44.0,16.0,16.0,12.0,17.0,17.0,47.0,13.0,11.0,3.0,12.5,10.0,19.0,1
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,26.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,26.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,26.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
1.0,22.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,26.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
2.0,55.0,16.0,16.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,17.0,17.0,0.0,0
0.0,0.0,17.0,17.0,19.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,1
0.0,0.0,17.0,17.0,19.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,1
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
2.0,28.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
5.0,49.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,16.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
4.0,38.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,20.0,17.0,17.0,0.0,31.0,31.0,0.0,17.0,17.0,0.0,31.0,31.0,0.0,0
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
1.0,36.0,14.0,14.0,12.0,0.0,0.0,0.0,11.5,11.0,2.5,0.0,0.0,0.0,1
6.0,38.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,22.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,22.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
7.0,41.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
7.0,41.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,22.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,22.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,21.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
2.0,20.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
7.0,41.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
1.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0
3.0,27.0,17.0,17.0,11.0,0.0,0.0,44.0,12.5,12.0,4.5,0.0,0.0,44.0,1
2.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
2.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
5.0,35.0,17.0,17.0,19.0,0.0,0.0,58.0,17.0,17.0,0.0,0.0,0.0,58.0,1
5.0,35.0,17.0,17.0,19.0,0.0,0.0,109.0,17.0,17.0,0.0,0.0,0.0,109.0,1
2.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
3.0,37.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
4.0,42.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,37.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
2.0,32.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,37.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,37.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
2.0,32.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,37.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
4.0,42.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
4.0,42.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
4.0,42.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
4.0,42.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
3.0,45.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
2.0,32.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
2.0,18.0,16.0,16.0,18.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,1
6.0,60.0,16.0,16.0,18.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,1
6.0,60.0,16.0,16.0,18.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,1
3.0,16.0,16.0,16.0,0.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,0
3.0,16.0,16.0,16.0,0.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,0
3.0,16.0,16.0,16.0,0.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,0
3.0,16.0,16.0,16.0,0.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,0
3.0,16.0,16.0,16.0,0.0,43.0,43.0,0.0,16.0,16.0,0.0,43.0,43.0,0.0,0
2.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
6.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
4.0,64.0,13.0,13.0,15.0,0.0,0.0,78.0,13.0,13.0,0.0,0.0,0.0,78.0,1
3.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,19.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,31.0,13.0,13.0,16.0,0.0,0.0,0.0,7.5,7.5,7.0,0.0,0.0,0.0,1
3.0,46.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
4.0,60.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
5.0,64.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,52.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
4.0,60.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,43.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,46.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
6.0,70.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,38.0,13.0,13.0,12.0,0.0,0.0,0.0,11.0,10.5,2.0,0.0,0.0,0.0,1
6.0,71.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
1.0,24.0,13.0,13.0,19.0,0.0,0.0,0.0,8.0,7.0,7.5,0.0,0.0,0.0,1
3.0,43.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,38.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,43.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,52.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,38.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,43.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
4.0,58.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,38.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
2.0,19.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
4.0,58.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
5.0,76.0,13.0,13.0,15.0,0.0,0.0,97.0,13.0,13.0,0.0,0.0,0.0,97.0,1
2.0,38.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
1.0,24.0,13.0,13.0,11.0,0.0,0.0,96.0,11.0,10.5,2.0,0.0,0.0,96.0,1
5.0,64.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
4.0,60.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
5.0,64.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
3.0,32.0,15.0,15.0,17.0,23.0,23.0,72.0,15.0,15.0,0.0,23.0,23.0,23.5,1
5.0,36.0,15.0,15.0,17.0,23.0,23.0,72.0,15.0,15.0,0.0,23.0,23.0,23.5,1
3.0,32.0,15.0,15.0,17.0,23.0,23.0,72.0,15.0,15.0,0.0,23.0,23.0,23.5,1
3.0,32.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,10.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
3.0,13.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
2.0,12.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
3.0,13.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
2.0,12.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
3.0,16.0,25.0,25.0,27.0,40.0,23.0,83.0,24.5,21.5,0.5,30.0,13.0,32.0,1
4.0,14.0,25.0,25.0,0.0,40.0,23.0,2.0,25.0,25.0,0.0,40.0,23.0,2.0,0
2.0,12.0,25.0,25.0,0.0,40.0,23.0,2.0,25.0,25.0,0.0,40.0,23.0,2.0,0
